CR1,CR2,CR3,CR4,CR5,CR6,A-2,B-1,B-2,B-4,B-5,B-7,B-8,C-1,C-2,C-3,C-4,C-5,C-6,C-7,C-8,C-9,C-10,C-11,C-12,C-13,C-14,C-15
25.43651253831643,24.21045589623105,22.245988412283605,25.96640814211655,24.412103035371903,22.414332181691236,25833.919799804688,22744.783447265625,21565.618225097656,22775.596252441406,21846.751403808597,22795.82781982422,21172.67218017578,18101.35479736328,18221.55877685547,18774.10440063477,18659.12353515625,19741.5048828125,18913.36260986328,18344.068359375,18864.56524658203,18793.58367919922,19725.016357421875,18578.5126953125,17811.874908447266,17910.384490966797,17732.907165527344,18607.756286621094
20.48089281245238,20.107520380042114,24.0956740575631,26.728698065823863,24.359843019185263,27.45305013659144,25810.715087890625,22646.990173339844,21285.494384765625,22754.987243652344,21991.892700195312,22980.809143066406,21384.287109375,17629.80874633789,17439.723571777344,17751.61212158203,17915.452087402344,19198.14471435547,18962.63153076172,18614.28692626953,19207.747619628903,19033.959716796875,19978.626586914062,18816.21649169922,18072.825622558597,18536.583618164062,18419.77325439453,19001.208923339844
27.35404370188301,25.681420548064697,22.968041475094047,22.724894395434337,25.72261225301292,23.2059940672294,25791.042602539062,22807.32110595703,21663.178100585938,22707.850036621094,21656.68145751953,22684.169555664062,21158.70751953125,18380.399353027344,18572.076599121094,19198.11767578125,18931.44732666016,19941.98608398437,18969.62243652344,18285.546325683597,18454.930206298828,18214.311767578125,19219.959533691406,18503.060791015625,17888.880340576172,18066.93078613281,17849.212158203125,18754.87628173828
20.593315975559054,25.586778364754508,26.047110897519904,27.06090245391871,26.06555663665176,21.13385782480786,25813.123291015625,22444.80242919922,21361.210571289062,22927.899963378903,22043.161560058597,22801.29888916016,21042.724060058597,17304.69888305664,17363.5478515625,18256.2490234375,18736.53338623047,20028.5849609375,19518.51733398437,19050.77667236328,19540.59326171875,19108.084838867188,19974.45001220703,18823.18341064453,17961.193115234375,17815.385345458984,17384.582458496094,18131.68426513672
21.357130491668663,25.25773895717502,26.51887534624324,25.156208461601583,26.13516534350028,20.27995623359676,25855.3330078125,22514.757263183597,21452.418823242188,22971.924743652344,22032.806274414062,22794.417053222656,21052.768310546875,17427.419952392578,17531.670135498047,18398.022399902344,18799.682861328125,20085.139587402344,19609.54833984375,19106.103088378903,19396.222259521484,18858.03533935547,19752.45245361328,18768.366088867188,17945.649688720703,17747.711181640625,17308.717529296875,18108.7705078125
26.491834266982,26.23269097470088,26.089378125567123,21.80260222262425,22.070102948608675,24.96963354456528,25823.50329589844,22804.70227050781,21718.976440429688,22844.53399658203,21704.182556152344,22517.231689453125,21026.146423339844,18310.68688964844,18498.108642578125,19237.550994873047,19109.11724853516,20217.85412597656,19491.98156738281,18804.60131835937,18712.217712402344,18082.50701904297,18931.063232421875,17933.902954101562,17289.433837890625,17760.03741455078,17954.458862304688,18862.73455810547
20.28840605587025,24.80690004010132,26.680047355996194,24.992159852338915,20.668132039841822,24.15826787929736,25936.8134765625,22649.29235839844,21545.95056152344,23041.69793701172,22061.28521728516,22719.426025390625,21077.827392578125,17525.47637939453,17535.78643798828,18364.38000488281,18797.153747558597,20101.07452392578,19678.37091064453,19167.48742675781,19414.713745117188,18809.95574951172,19546.92236328125,18107.53039550781,17283.71319580078,17633.143585205078,17810.31768798828,18575.00909423828
26.23184077124379,26.65613867332557,25.173526436954216,23.544238565105932,25.74726234213264,21.71421152188115,25774.931640625,22668.37506103516,21601.070251464844,22807.817443847656,21750.87561035156,22624.761596679688,21019.64697265625,18081.55078125,18306.27911376953,19113.11242675781,19059.18865966797,20162.999877929688,19349.41973876953,18698.582275390625,18846.35266113281,18392.363830566406,19326.837890625,18495.54626464844,17793.314208984375,17808.569305419922,17530.94482421875,18436.05645751953
21.04310944489982,25.19651981666324,21.12391206285861,26.806528550490448,23.588601034886405,24.86003980900524,25865.27795410156,22697.19592285156,21489.93811035156,22791.77557373047,21903.37701416016,22878.740356445312,21263.02655029297,17679.874053955078,17642.77734375,18388.746032714844,18692.347534179688,19792.185180664062,18817.962158203125,18241.550048828125,18876.677520751957,18947.11138916016,19869.29858398437,18598.75897216797,17820.30258178711,18145.81970214844,18073.39239501953,18778.676147460938
27.374210032616038,20.43731986546941,21.328762078576464,21.097780607730908,22.21198771402266,22.658112886124037,26029.916259765625,23093.0341796875,21820.236328125,22856.708557128903,21862.523681640625,22903.19073486328,21386.3271484375,18597.39697265625,18709.670776367188,18853.671752929688,18399.74725341797,19456.22052001953,18801.531799316406,18219.834899902344,18379.760131835938,18230.05053710937,19207.302673339844,18305.234008789062,17668.092224121094,17936.350646972656,18000.76544189453,18950.467529296875
27.41474858821194,22.29916050836833,26.40686672777241,22.60885868931744,22.44900603937005,22.46650761423588,25890.800415039062,22831.92626953125,21675.95428466797,22899.630493164062,21875.70672607422,22671.24194335937,21098.72790527344,18352.71807861328,18538.195434570312,18891.451904296875,18564.849487304688,19768.216064453125,19457.33850097656,18939.07989501953,18983.01205444336,18375.433166503903,19225.77667236328,18166.44158935547,17452.526947021484,17664.074829101562,17704.484497070312,18667.668701171875
27.90573629127315,24.79209863832876,27.354814082956217,26.8984847443434,23.75834677148604,25.15180572408226,25644.81689453125,22578.21685791016,21438.22784423828,22695.228454589844,21751.11260986328,22520.81555175781,20935.545959472656,18224.586639404297,18383.035888671875,18921.645385742188,18655.86346435547,19844.228942871094,19421.041015625,18917.13739013672,19297.648376464844,18759.92724609375,19569.665954589844,18284.27667236328,17507.1044921875,17857.474090576172,17846.483764648438,18726.60369873047
21.88221402359857,25.27680050411667,21.89179693010854,26.99745886409997,27.80994649409215,26.150553635184583,25735.47827148437,22596.12432861328,21337.05670166016,22639.99041748047,21800.059143066406,22887.781616210938,21296.88348388672,17693.740997314453,17616.469482421875,18283.650299072266,18502.106323242188,19614.378784179688,18773.230102539062,18242.435119628903,18843.23022460937,18855.4755859375,19890.79766845703,19008.116149902344,18316.34506225586,18581.384307861328,18194.7060546875,18823.639526367188
21.180583475842333,27.60197422453873,21.458803353713236,26.981041571424367,27.361332918290728,24.878271668667264,25759.33984375,22584.507263183597,21403.180053710938,22695.533142089844,21796.55303955078,22830.697143554688,21212.629821777344,17603.497100830078,17594.364624023438,18491.820098876957,18856.46893310547,19932.234924316406,18847.66467285156,18237.022033691406,18821.32397460937,18837.021484375,19838.691284179688,18898.3671875,18174.372985839844,18347.877166748047,17980.726806640625,18641.414978027344
20.620168136000892,20.577118891935257,27.17418528666626,24.54932244099434,24.719676740277503,21.093791389829928,25951.6787109375,22629.08404541016,21425.619506835938,23028.39428710937,22169.66241455078,22953.6162109375,21243.06365966797,17479.802673339844,17456.677612304688,17916.746978759766,18184.671752929688,19566.114685058597,19561.30529785156,19210.4501953125,19498.37908935547,18921.750244140625,19809.927185058597,18783.02166748047,17980.87808227539,17908.711151123047,17594.575561523438,18340.612548828125
25.413008429515298,20.8214419119855,27.45926988181752,27.554101906176527,22.335304405684106,27.726973872003963,25714.3125,22615.87048339844,21348.21099853516,22733.060668945312,21899.909423828125,22706.75909423828,21113.66467285156,18025.53268432617,18000.949493408203,18285.878204345703,18132.70623779297,19410.063232421875,19284.344604492188,18930.080505371094,19437.13571166992,19001.950622558597,19799.82537841797,18372.89953613281,17572.88818359375,18079.15399169922,18188.79736328125,18945.563232421875
20.87687803641561,27.43853660070573,23.95159194929652,22.83940615764689,26.083456745749515,24.21943252386828,25826.46008300781,22644.762573242188,21527.20526123047,22825.151123046875,21796.17596435547,22758.23419189453,21186.368591308597,17609.400482177734,17633.512084960938,18622.24188232422,19059.86749267578,20191.261657714844,19233.687133789062,18568.233276367188,18709.13070678711,18351.17266845703,19345.889709472656,18630.757690429688,17995.675659179688,18211.901245117188,17930.646606445312,18629.574462890625
25.559101040389606,27.051614143179783,21.803495805837777,25.914644733253493,20.77789853869095,20.112310682269943,25963.37805175781,22832.066955566406,21818.50848388672,22966.466369628903,21908.79052734375,22677.78881835937,21010.248046875,18152.79672241211,18436.932189941406,19294.932891845703,19263.588012695312,20269.790466308597,19137.836853027344,18442.978088378903,18889.52313232422,18765.83312988281,19564.33459472656,18064.18524169922,17196.866180419922,17244.130340576172,17330.279357910156,18349.61334228516
20.49113229150289,24.738597340283214,27.04356995572904,24.69108587007489,26.363287592646834,20.810949608587112,25867.292602539062,22496.95654296875,21421.24053955078,22988.466918945312,22059.64190673828,22825.010498046875,21085.4013671875,17326.342529296875,17381.846771240234,18244.254119873047,18724.409790039062,20048.60772705078,19679.66827392578,19200.54180908203,19433.115142822266,18837.329650878903,19736.1611328125,18810.17449951172,18008.03726196289,17837.304748535156,17378.271118164062,18136.685791015625
22.511168818473347,21.127925377182542,25.57084248665273,24.36563946258301,25.484881068192973,24.3288732249478,25823.59326171875,22660.83221435547,21385.72442626953,22818.53387451172,21954.97735595703,22893.045837402344,21288.52294921875,17771.329376220703,17708.185302734375,18076.80923461914,18142.81750488281,19421.062377929688,19209.951049804688,18811.170349121094,19138.3388671875,18737.481201171875,19692.78234863281,18767.48260498047,18066.045989990234,18295.06573486328,18040.11694335937,18741.849182128903
27.02708405246057,25.1906625980268,27.28765714015541,26.228504186138977,24.858850003432813,26.24868979291655,25610.795654296875,22551.944885253903,21392.371520996094,22647.992065429688,21701.49542236328,22534.85089111328,20976.340270996094,18148.411712646484,18251.20541381836,18839.36651611328,18657.26806640625,19842.58416748047,19382.66094970703,18863.12237548828,19193.824981689453,18655.833251953125,19522.138916015625,18403.16522216797,17675.959045410156,18083.76306152344,18005.546997070312,18818.61108398437
22.23234650815686,25.431573958326855,24.173635175188885,20.899154144411924,27.652200037064897,20.16907978992639,25937.108642578125,22734.165466308597,21641.80908203125,22939.49157714844,21886.387145996094,22848.11499023437,21217.111206054688,17751.758392333984,17880.13690185547,18706.4255065918,18947.49932861328,20105.04943847656,19321.207763671875,18674.94268798828,18656.090759277344,18201.972900390625,19253.461303710938,18773.177307128903,18146.417877197266,17985.175537109375,17505.034545898438,18338.14978027344
25.611280734256205,25.48082646526938,20.717379072171298,22.125657652655185,25.84271805225748,24.68487435950993,25835.137084960938,22886.195556640625,21673.14318847656,22674.625549316406,21633.925415039062,22793.75720214844,21313.938720703125,18322.27734375,18406.830810546875,19036.57778930664,18886.181274414062,19837.81756591797,18681.98376464844,17960.9404296875,18171.427764892574,18130.164184570312,19205.433532714844,18599.72961425781,18046.481048583984,18365.137573242188,18168.809814453125,18987.14392089844
22.54264849578464,24.72193777156769,25.8378255791662,21.09108357441344,21.798444698995752,23.27509859048458,25985.493774414062,22823.73516845703,21727.270568847656,23031.47772216797,21923.08599853516,22711.71173095703,21149.86779785156,17903.48028564453,17998.037048339844,18747.15469360352,18938.44732666016,20148.124450683597,19574.87701416016,18950.7109375,18837.464080810547,18188.635131835938,19050.916931152344,18070.896484375,17399.359832763672,17706.52032470703,17807.349853515625,18664.203125
22.985694055682742,22.383235304467373,20.993884366440557,27.57000957632413,23.58595732469948,21.030253881099004,25937.740966796875,22751.58404541016,21538.69708251953,22873.20812988281,22029.2509765625,22951.57049560547,21255.043395996094,17840.861541748047,17897.7451171875,18387.38491821289,18444.235595703125,19579.872131347656,18829.34588623047,18336.52392578125,19072.25088500977,19155.9453125,20056.77996826172,18673.134399414062,17817.47674560547,17822.380249023438,17644.387084960938,18487.74981689453
24.447380546936024,25.391801556462752,26.584733650930367,23.445703727608212,25.308509177803085,20.43836333865124,25843.66735839844,22636.747680664062,21582.262939453125,22933.491821289062,21904.84979248047,22683.01104736328,21016.085388183597,17858.537719726562,18055.61181640625,18831.54705810547,18918.65301513672,20134.115783691406,19588.490600585938,19013.528564453125,19115.062133789062,18507.840393066406,19411.331970214844,18521.398986816406,17765.80728149414,17655.992095947266,17347.81866455078,18251.81591796875
24.03603270268077,22.00528100043489,24.74269171994921,22.3277547255844,26.204090535141887,21.824281933864512,25897.37866210937,22764.684814453125,21553.119018554688,22873.72180175781,21914.724975585938,22888.63000488281,21281.46807861328,17971.144622802734,18032.09936523437,18445.447143554688,18397.884643554688,19608.059448242188,19207.821228027344,18709.110107421875,18838.595825195312,18421.699951171875,19431.21203613281,18760.362854003903,18109.30010986328,18104.71597290039,17744.85205078125,18564.91015625
26.53464830645083,27.85605319309412,21.18669013835711,25.65095710074489,25.08519878312779,21.65941680131191,25791.911987304688,22741.970581054688,21657.34094238281,22733.17712402344,21707.689453125,22675.34881591797,21067.918334960938,18184.935913085938,18428.04553222656,19301.26119995117,19215.52947998047,20160.11267089844,18861.237365722656,18139.010620117188,18608.361541748047,18605.83337402344,19555.961486816406,18521.36883544922,17774.410278320312,17804.819091796875,17575.892700195312,18501.250244140625
22.714322564733152,24.850649756258008,25.772880336210168,23.07903330336107,25.670694308103936,27.149302233348404,25730.600463867188,22637.276916503903,21427.94268798828,22724.789794921875,21745.662231445312,22717.691345214844,21204.086059570312,17837.972381591797,17791.686157226562,18478.074493408203,18643.28350830078,19831.728759765625,19259.5908203125,18697.753784179688,18821.40368652344,18338.14874267578,19322.65167236328,18571.89727783203,17965.093536376953,18454.674285888672,18304.06756591797,18972.034423828125
20.605348003641964,24.46593130306024,20.308709839048905,20.84547939514663,21.315913226420744,24.216029312251223,26119.05517578125,23010.48352050781,21846.332946777344,23006.19665527344,21933.666564941406,22933.89422607422,21408.112060546875,17953.934661865234,17955.91827392578,18689.8466796875,18956.335388183597,20014.67022705078,18945.20770263672,18243.19561767578,18367.50875854492,18217.05792236328,19176.4921875,18230.76385498047,17613.68621826172,17987.53564453125,18098.715576171875,18914.029846191406
20.579298754731635,23.17284719192337,20.497448207038545,22.98996049697604,24.3302529082688,24.351406709723957,25987.61108398437,22865.940490722656,21606.370056152344,22855.282470703125,21915.06915283203,23006.50115966797,21448.251403808597,17799.03106689453,17727.075256347656,18314.25146484375,18541.310119628903,19652.34436035156,18771.281188964844,18177.922729492188,18528.28643798828,18517.616149902344,19540.913146972656,18685.97344970703,18053.89141845703,18349.81198120117,18192.65692138672,18902.441650390625
27.48292010773463,23.83801043235128,20.55637659496534,22.16297344721853,20.688776603881333,25.781069891999657,25944.785278320312,23054.92205810547,21844.999633789062,22763.19696044922,21696.931518554688,22731.403198242188,21292.010620117188,18680.055541992188,18803.259338378903,19230.14373779297,18843.7197265625,19785.662109375,18744.38427734375,18027.212890625,18240.40908813477,18174.44702148437,19095.236328125,18009.830810546875,17391.421813964844,17977.656982421875,18286.03326416016,19219.96710205078
25.97386298381703,27.94233831579816,24.02248366237734,26.58331002321702,26.96954511248377,25.617589641181105,25629.31591796875,22560.275817871094,21426.835815429688,22610.862731933597,21633.82891845703,22601.039611816406,21040.79821777344,18024.605987548828,18143.323791503903,18980.45977783203,18981.80450439453,20033.591247558597,19072.10656738281,18432.99530029297,18864.733337402344,18627.192932128903,19579.699584960938,18634.40240478516,17938.489990234375,18213.562927246094,17954.322265625,18722.01708984375
26.02451381431101,27.152132357204263,21.61749389225324,24.5217737891822,22.82800146376127,21.679678777696772,25886.155883789062,22828.22717285156,21757.58282470703,22844.16021728516,21774.768798828125,22671.35626220703,21079.12225341797,18212.96685791016,18451.906616210938,19299.234344482426,19232.77587890625,20207.52844238281,19001.283630371094,18273.183471679688,18621.7692565918,18510.545654296875,19404.87274169922,18247.086669921875,17491.38412475586,17613.2841796875,17587.1728515625,18544.78582763672
22.59148128016409,25.222524976474887,27.523676479461518,25.630249010898662,26.999456262958965,20.64299814076025,25786.96618652344,22479.38452148437,21406.352783203125,22906.93231201172,21980.18212890625,22743.345703125,21011.44860839844,17537.193756103516,17654.847106933594,18465.24557495117,18742.00982666016,20023.94116210937,19608.830444335938,19128.80987548828,19452.97933959961,18884.016357421875,19774.093994140625,18793.664489746094,17974.46044921875,17790.27035522461,17330.098510742188,18143.648315429688
23.46512974169434,27.75299596578709,26.71613342543528,27.01565314806934,27.29018536400878,26.267863581635996,25605.367919921875,22445.56842041016,21308.86444091797,22655.30096435547,21722.76623535156,22602.69274902344,21006.68664550781,17720.322631835938,17756.445404052734,18630.321380615234,18849.45245361328,20026.97100830078,19327.88397216797,18771.68829345703,19203.69860839844,18777.1953125,19689.35290527344,18670.17102050781,17938.02978515625,18245.27209472656,17979.68096923828,18668.832763671875
25.188195167234923,24.542635955354303,24.43356609622478,20.827238897471485,22.847996243040107,26.152150565353583,25864.709350585938,22879.27606201172,21699.98516845703,22810.16815185547,21711.455444335938,22671.93536376953,21216.19805908203,18295.8786315918,18365.34210205078,18942.759338378903,18828.165649414062,19926.44287109375,19208.81646728516,18545.357788085938,18471.51477050781,18000.16778564453,18947.67358398437,18131.420654296875,17557.107696533203,18106.666748046875,18247.908447265625,19077.976684570312
23.791825197684577,25.32496038772248,24.382985253091245,23.0109390880277,20.31501952794721,24.552029974998327,25940.529541015625,22844.63586425781,21737.07165527344,22953.49688720703,21868.906799316406,22660.19024658203,21118.26281738281,18075.16577148437,18174.96813964844,18924.904663085938,19002.221069335938,20126.66033935547,19376.46484375,18728.076293945312,18839.05874633789,18383.201721191406,19194.374877929688,17927.57745361328,17204.8203125,17658.762634277344,17942.93212890625,18813.9228515625
26.67897126343281,27.374293336955237,20.837985957998555,27.72931530016216,22.748424616255004,26.32383763166336,25748.17578125,22755.207580566406,21593.030151367188,22655.821533203125,21681.98712158203,22639.68243408203,21095.423095703125,18268.706634521484,18394.517578125,19128.1149597168,18995.04119873047,19956.999450683597,18764.836486816406,18091.23748779297,18697.70959472656,18761.084228515625,19633.350036621094,18261.453125,17498.282989501953,17960.990783691406,18081.42431640625,18930.698120117188
25.54945602861409,20.30386271092554,27.328918120681468,27.275915886666358,20.015914922290666,23.959650410007363,25866.904541015625,22719.26043701172,21508.98498535156,22918.846069335938,22033.55322265625,22741.593994140625,21090.69677734375,18051.51123046875,18111.002380371094,18398.968780517574,18236.642150878903,19526.432678222656,19429.040893554688,19046.30389404297,19520.598022460938,19050.31964111328,19775.794372558597,18181.66125488281,17316.066314697266,17636.97625732422,17814.650390625,18680.904663085938
27.966520466639256,24.26595109328511,21.08921857721641,24.478175262921056,27.61132908257812,21.28476732255511,25796.359375,22800.28173828125,21610.739135742188,22664.57989501953,21716.860412597656,22816.55639648437,21226.98889160156,18379.153533935547,18575.080322265625,19063.093048095703,18706.135803222656,19684.406616210938,18691.55584716797,18057.03845214844,18492.0173034668,18514.26110839844,19576.61633300781,18849.719604492188,18174.51626586914,18124.08578491211,17695.05712890625,18623.64453125
26.859932998751983,24.12603106569785,21.344097269361,22.20439698552798,24.90237167733222,23.00463602070048,25885.33264160156,22926.32598876953,21726.58367919922,22742.09686279297,21711.479553222656,22798.151306152344,21281.62725830078,18442.7380065918,18590.92657470703,19072.186614990234,18768.85656738281,19761.210021972656,18781.710205078125,18109.35998535156,18310.491729736328,18202.688903808597,19233.59014892578,18508.53491210937,17902.969360351562,18102.033905029297,17942.007202148438,18853.367309570312
24.38771255745168,24.407994674269364,25.824435600223072,22.76568259486716,24.548063983983813,21.23771179579662,25882.7734375,22717.755859375,21619.291564941406,22933.98571777344,21903.28533935547,22729.43096923828,21098.76110839844,17950.900146484375,18108.75592041016,18770.764923095703,18799.970275878903,20002.10028076172,19474.17889404297,18903.98547363281,18977.119262695312,18421.928283691406,19336.986755371094,18455.33142089844,17735.869201660156,17741.921844482422,17523.550048828125,18417.936096191406
24.427367829039788,22.717323986078377,22.910026924206637,22.614340591091366,27.5282804444003,25.56334673420418,25784.056884765625,22766.50256347656,21475.02709960937,22655.04559326172,21722.554565429688,22885.611450195312,21382.220153808597,18095.510009765625,18056.118225097656,18472.151123046875,18373.933471679688,19477.58923339844,18808.45764160156,18255.250122070312,18493.41815185547,18311.47802734375,19414.14953613281,18890.360107421875,18345.045989990234,18655.675079345703,18298.22723388672,19004.365112304688
27.78512924927284,20.07294185155392,22.55057377498149,25.29167080112993,23.718055081451585,27.55387247705638,25774.344116210938,22854.16046142578,21498.86669921875,22624.961669921875,21776.310913085938,22847.307067871094,21360.996032714844,18475.94470214844,18444.68029785156,18487.698486328125,18042.66387939453,19129.736694335938,18683.519409179688,18238.256225585938,18724.738403320312,18668.71905517578,19631.921142578125,18542.504943847656,17854.981414794922,18415.485137939453,18453.613159179688,19244.22009277344
25.86622547463561,25.773928902040705,21.463209064448872,23.98991777539547,22.79362717079005,20.46214346466186,25955.79638671875,22877.240356445312,21794.25946044922,22903.15930175781,21850.89587402344,22747.180053710938,21129.528930664062,18222.209350585938,18465.510009765625,19194.89068603516,19090.052368164062,20095.10382080078,19009.415100097656,18310.98352050781,18632.50994873047,18512.110290527344,19423.38262939453,18304.03717041016,17538.606475830078,17552.609619140625,17482.823120117188,18469.36151123047
23.27210014153112,27.88711880846157,22.026695956325295,21.815867390848773,21.817322408230087,21.80080585763815,26012.902587890625,22908.8955078125,21875.42364501953,22993.73504638672,21833.09545898437,22714.601013183597,21149.188232421875,18042.81979370117,18238.22589111328,19217.92907714844,19401.651977539062,20401.90313720703,19193.67218017578,18419.48809814453,18464.99188232422,18176.447631835938,19080.32586669922,18083.93963623047,17396.090576171875,17584.681274414062,17642.140563964844,18572.15209960937
20.169576372018327,20.653271225741506,20.80502820249764,24.75628347572558,25.769251762044416,27.091175651462763,25877.926635742188,22764.88330078125,21379.06231689453,22711.438537597656,21906.86700439453,23087.288513183597,21540.288146972656,17707.006622314453,17500.71661376953,17867.90362548828,18040.3291015625,19196.230346679688,18598.994262695312,18141.67639160156,18674.937377929688,18763.45477294922,19825.71032714844,18994.200073242188,18358.584350585938,18797.000030517574,18549.04571533203,19114.71069335937
25.064865416783302,22.534268293460897,25.89155837094828,21.141537977484468,26.90234209523877,22.53692864116884,25852.61181640625,22758.438415527344,21560.9736328125,22834.06396484375,21830.562866210938,22814.60186767578,21246.23181152344,18080.98352050781,18165.904846191406,18593.270385742188,18475.871948242188,19682.372131347656,19305.72241210937,18777.931091308597,18744.962768554688,18197.91571044922,19223.54541015625,18713.745971679688,18125.582550048828,18178.616271972656,17808.332885742188,18636.457275390625
21.20718900919831,23.73592359752152,27.6905981304028,21.523083633036304,26.002772481402395,21.06573895663021,25937.615600585938,22640.70709228516,21541.97674560547,23029.796508789062,22021.25329589844,22823.46435546875,21153.56329345703,17543.167205810547,17608.609924316406,18350.99237060547,18692.45672607422,20018.789916992188,19725.86242675781,19213.496643066406,19129.60061645508,18392.288635253903,19335.594482421875,18646.734252929688,17952.947998046875,17868.077056884766,17496.345153808594,18293.00457763672
25.597119260420243,24.502652955283157,25.241505418598027,26.83918920542756,21.537109486327,23.126034636158504,25827.099853515625,22679.726501464844,21566.305603027344,22875.443908691406,21917.627197265625,22641.164978027344,20999.17071533203,18056.04364013672,18207.5654296875,18817.766815185547,18741.34344482422,19920.397338867188,19369.591064453125,18848.75994873047,19314.45874023437,18926.918395996094,19678.268310546875,18143.63702392578,17293.228515625,17545.63623046875,17659.976806640625,18567.336791992188
24.2991976617814,20.760318397916432,26.930734528388825,26.379284190713925,20.067717695402195,27.214862951039645,25835.06591796875,22722.887268066406,21474.117309570312,22860.335021972656,21974.225646972656,22728.975830078125,21145.54071044922,18021.77905273437,18002.973205566406,18313.090209960938,18224.216796875,19499.19897460937,19367.33624267578,18976.198486328125,19388.38461303711,18913.066284179688,19657.80450439453,18135.125366210938,17327.054229736328,17871.824920654297,18168.955932617188,18953.333984375
24.22571503988602,25.527999747874446,20.273609888652512,24.489902474184717,24.638333440928868,27.574971323549843,25777.58532714844,22820.14532470703,21557.567443847656,22620.04602050781,21658.254455566406,22799.90869140625,21325.75329589844,18176.870635986328,18147.36181640625,18774.918518066406,18737.767150878903,19708.398559570312,18596.16912841797,17931.21807861328,18361.13168334961,18437.33117675781,19462.150634765625,18567.972290039062,17945.56185913086,18508.409454345703,18479.24822998047,19197.668701171875
24.831586260317444,26.45920726889849,20.96543148271111,21.02044259269265,27.06773772825515,24.628342709774287,25828.97998046875,22855.94116210937,21667.55389404297,22686.25225830078,21613.16162109375,22789.88415527344,21312.04620361328,18212.690490722656,18298.08184814453,19037.314727783203,18998.71044921875,19956.505493164062,18751.81640625,18004.38555908203,18104.88961791992,17993.62335205078,19104.745971679688,18680.171325683597,18172.461151123047,18435.344116210938,18129.462768554688,18918.96630859375
24.58185428582956,24.23660095333283,25.00211625065026,24.193004979961344,20.92312185228568,26.987244484445725,25834.073120117188,22786.02258300781,21601.328979492188,22825.874633789062,21813.673767089844,22646.133056640625,21139.266845703125,18142.68148803711,18173.225036621094,18754.93298339844,18715.41320800781,19864.09228515625,19287.574462890625,18715.29132080078,18930.013244628903,18497.25048828125,19315.017517089844,18028.84014892578,17313.256805419922,17928.641571044922,18242.08319091797,19047.580993652344
23.726224248524737,25.298569799185763,23.90908793663956,23.79602939805471,21.77535190625486,25.084311304789384,25873.259887695312,22787.109252929688,21641.007690429688,22864.22491455078,21828.40411376953,22687.167419433597,21147.926147460938,18029.474243164062,18092.773010253903,18813.269897460938,18886.241760253903,20003.92626953125,19229.85217285156,18606.122619628903,18827.112579345703,18472.247497558597,19328.38104248047,18131.94287109375,17416.33251953125,17869.709350585938,18039.230102539062,18859.373413085938
25.93866640249604,26.49160736265009,20.548829077794863,20.73558187248506,21.62478778918592,23.91377089133752,25982.445678710938,23041.578674316406,21924.33758544922,22855.981201171875,21690.66375732422,22695.964294433597,21231.72857666016,18474.53750610352,18663.55383300781,19422.19235229492,19273.93798828125,20187.694274902344,18887.032470703125,18080.250854492188,18118.29281616211,17955.565002441406,18915.051513671875,18016.878356933597,17415.421997070312,17818.81558227539,17995.162231445312,18944.42724609375
27.936907006437718,22.357733411233948,22.421519667536764,20.09690698901556,25.77822732523753,23.7461875159168,25875.55407714844,22969.20031738281,21717.73944091797,22714.273559570312,21680.41485595703,22809.173828125,21348.46453857422,18588.792053222656,18718.78631591797,18986.619598388672,18540.6416015625,19580.54498291016,18837.297729492188,18206.539306640625,18211.75619506836,17952.94403076172,19031.38153076172,18545.278930664062,18028.097106933597,18298.481384277344,18110.73565673828,19008.031982421875
26.1054954408415,27.744388592526967,25.765872731890944,24.4579957943414,23.048681201166616,25.919225517160072,25696.447631835938,22656.58959960937,21571.26672363281,22737.956298828125,21662.581604003903,22477.7392578125,20960.900756835938,18144.53399658203,18301.81561279297,19188.599578857426,19173.25018310547,20256.27667236328,19392.781188964844,18715.796997070312,18891.89172363281,18398.74298095703,19240.544372558597,18107.89233398437,17401.53530883789,17875.409057617188,17980.25537109375,18820.96063232422
22.5178270602926,20.215705564747903,20.29513911535115,24.5808391611822,24.66412834499741,21.920415617503057,26000.78820800781,22891.569091796875,21574.611572265625,22871.515869140625,22026.606994628903,23091.99279785156,21464.28454589844,17942.205932617188,17914.675354003906,18181.808197021484,18147.170288085938,19279.074584960938,18672.377197265625,18207.63116455078,18752.336212158203,18850.584228515625,19848.19207763672,18836.06982421875,18102.010498046875,18169.30941772461,17919.98016357422,18708.285583496094
23.353660576356265,24.53211686505495,25.3068048684294,25.670177801652635,25.65787165498845,25.512465197641063,25703.736450195312,22570.272888183597,21368.631225585938,22713.966430664062,21808.802001953125,22731.377990722656,21142.49688720703,17810.86590576172,17800.052947998047,18444.15643310547,18550.602966308597,19746.56787109375,19196.82781982422,18692.617126464844,19093.24868774414,18735.476806640625,19670.84210205078,18660.4033203125,17943.728515625,18274.316528320312,18063.67218017578,18775.460876464844
22.90874801717933,25.57890282421988,22.04021386599778,22.544169687320483,26.947013892125614,22.1060908483574,25887.278930664062,22766.783203125,21609.24084472656,22820.00518798828,21809.71954345703,22868.807006835938,21280.68328857422,17877.734924316406,17955.768310546875,18725.582000732426,18880.054321289062,19946.691284179688,18956.538330078125,18301.31774902344,18512.900299072266,18338.80017089844,19398.131103515625,18802.76953125,18179.772552490234,18186.809173583984,17777.7607421875,18574.30078125
