,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,fluxQ1,fluxQ2,fluxQ3,fluxQ4
sample_00371,0.9727017140093555,-1.829746536955522,0.761041473813858,-1.5510046224008507,0.8658807295804376,-0.910948016634272,-2.9096947074036503,2.635521608811059,0.2499490992525421,0.2447141531486028,0.2457409778425131,0.259595769756342
sample_00371_h,-1.5510046224008525,0.7610414738138571,-1.829746536955522,0.9727017140093572,2.6355216088110573,-2.9096947074036503,-0.9109480166342712,0.8658807295804385,0.2447141531486028,0.2499490992525421,0.259595769756342,0.2457409778425131
sample_00371_r,-0.8658807295804385,0.9109480166342712,2.909694707403652,-2.6355216088110573,-0.9727017140093555,1.829746536955522,-0.7610414738138571,1.5510046224008525,0.2457409778425131,0.259595769756342,0.2499490992525421,0.2447141531486028
sample_00371_v,-2.6355216088110582,2.9096947074036503,0.910948016634272,-0.8658807295804367,1.5510046224008516,-0.7610414738138571,1.829746536955522,-0.9727017140093546,0.259595769756342,0.2457409778425131,0.2447141531486028,0.2499490992525421
sample_00372,0.003241994009355764,-2.835925096955522,2.101391623813859,-3.13523658240085,-2.063695037599148,-2.0518914966342727,1.2612533597759352,0.8556699388110598,0.2476387203186755,0.25639432203653567,0.25292631406964805,0.24304064357514082
sample_00372_h,-3.135236582400851,2.101391623813857,-2.8359250969555205,0.003241994009355764,0.855669938811058,1.2612533597759352,-2.051891496634271,-2.063695037599148,0.25639432203653567,0.2476387203186755,0.24304064357514082,0.25292631406964805
sample_00372_r,2.0636950375991496,2.051891496634271,-1.2612533597759343,-0.855669938811058,-0.003241994009354876,2.8359250969555223,-2.101391623813857,3.135236582400852,0.25292631406964805,0.24304064357514082,0.2476387203186755,0.25639432203653567
sample_00372_v,-0.855669938811058,-1.2612533597759352,2.0518914966342727,2.0636950375991496,3.135236582400852,-2.101391623813857,2.8359250969555223,-0.003241994009353988,0.24304064357514082,0.25292631406964805,0.25639432203653567,0.2476387203186755
sample_00373,-2.2956234359906444,2.272872873824064,-2.2320529133657274,0.28365770477873653,-2.079388817599149,-2.1879278266342723,-0.6109256602240647,-2.570359431488941,0.25260910677775555,0.24678897835630642,0.2513324647637096,0.24926945010222845
sample_00373_h,0.28365770477873475,-2.232052913365729,2.272872873824067,-2.2956234359906436,-2.570359431488942,-0.6109256602240647,-2.1879278266342714,-2.0793888175991473,0.24678897835630642,0.25260910677775555,0.24926945010222845,0.2513324647637096
sample_00373_r,2.079388817599149,2.1879278266342723,0.6109256602240656,2.570359431488942,2.2956234359906453,-2.2728728738240633,2.232052913365729,-0.283657704778733,0.2513324647637096,0.24926945010222845,0.25260910677775555,0.24678897835630642
sample_00373_v,2.570359431488942,0.6109256602240647,2.1879278266342723,2.079388817599149,-0.28365770477873475,2.232052913365729,-2.2728728738240633,2.2956234359906453,0.24926945010222845,0.2513324647637096,0.24678897835630642,0.25260910677775555
sample_00374,2.0361945840093547,-1.6183699469555215,-1.2602393173657278,-1.181445193400851,1.7853859795804379,1.720657020545314,2.840837629775937,-0.010998711188940469,0.252119341385045,0.24679818503493547,0.2503211708281333,0.25076130275188624
sample_00374_h,-1.1814451934008519,-1.2602393173657287,-1.6183699469555206,2.0361945840093565,-0.010998711188941357,2.840837629775937,1.720657020545314,1.7853859795804397,0.24679818503493547,0.252119341385045,0.25076130275188624,0.2503211708281333
sample_00374_r,-1.7853859795804388,-1.7206570205453158,-2.8408376297759332,0.010998711188943133,-2.0361945840093547,1.6183699469555215,1.2602393173657287,1.1814451934008527,0.2503211708281333,0.25076130275188624,0.252119341385045,0.24679818503493547
sample_00374_v,0.010998711188941357,-2.840837629775936,-1.720657020545314,-1.785385979580436,1.181445193400851,1.2602393173657287,1.6183699469555215,-2.0361945840093547,0.25076130275188624,0.2503211708281333,0.24679818503493547,0.252119341385045
sample_00375,0.05147872400935505,-2.5214671969555216,-2.601754683365728,-2.522811012400851,-0.19815127859914838,-2.724838706634271,2.5623266497759367,0.8964093388110594,0.24816295209833852,0.25668549448521377,0.24872924366564514,0.24642230975080257
sample_00375_h,-2.522811012400852,-2.601754683365729,-2.52146719695552,0.051478724009356824,0.8964093388110577,2.5623266497759367,-2.724838706634271,-0.19815127859914838,0.25668549448521377,0.24816295209833852,0.24642230975080257,0.24872924366564514
sample_00375_r,0.19815127859914838,2.724838706634271,-2.562326649775935,-0.8964093388110577,-0.051478724009355936,2.5214671969555216,2.60175468336573,2.5228110124008527,0.24872924366564514,0.24642230975080257,0.24816295209833852,0.25668549448521377
sample_00375_v,-0.8964093388110586,-2.562326649775936,2.724838706634273,0.19815127859914838,2.522811012400851,2.60175468336573,2.5214671969555216,-0.05147872400935505,0.24642230975080257,0.24872924366564514,0.25668549448521377,0.24816295209833852
sample_00376,-0.7264025059906452,-1.5199010369555221,-0.8276876361861412,-0.5527519838008503,1.4137971695804374,2.1694717705453144,2.1690104797759346,2.0695863388110602,0.24701251149034043,0.24455386710051116,0.2522028761427841,0.25623074526636436
sample_00376_h,-0.5527519838008521,-0.827687636186142,-1.5199010369555213,-0.7264025059906434,2.0695863388110585,2.1690104797759346,2.1694717705453144,1.4137971695804383,0.24455386710051116,0.24701251149034043,0.25623074526636436,0.2522028761427841
sample_00376_r,-1.4137971695804366,-2.169471770545316,-2.1690104797759346,-2.0695863388110567,0.7264025059906452,1.5199010369555221,0.8276876361861429,0.552751983800853,0.2522028761427841,0.25623074526636436,0.24701251149034043,0.24455386710051116
sample_00376_v,-2.0695863388110585,-2.1690104797759355,-2.1694717705453144,-1.4137971695804366,0.5527519838008512,0.827687636186142,1.5199010369555221,0.7264025059906452,0.25623074526636436,0.2522028761427841,0.24455386710051116,0.24701251149034043
sample_00377,0.07566741400935584,1.1071301030444785,-0.47753115618614217,2.133234084778735,0.7986183395804378,-2.3079197566342717,-1.340016799224065,1.7846551388110594,0.24649605119440265,0.2506151859418421,0.2519758669460911,0.25091289591766414
sample_00377_h,2.133234084778735,-0.47753115618614217,1.1071301030444793,0.07566741400935584,1.7846551388110576,-1.340016799224065,-2.3079197566342717,0.7986183395804387,0.2506151859418421,0.24649605119440265,0.25091289591766414,0.2519758669460911
sample_00377_r,-0.7986183395804387,2.3079197566342717,1.340016799224065,-1.7846551388110576,-0.07566741400935495,-1.1071301030444776,0.47753115618614217,-2.133234084778733,0.2519758669460911,0.25091289591766414,0.24649605119440265,0.2506151859418421
sample_00377_v,-1.7846551388110585,1.3400167992240641,2.3079197566342717,-0.7986183395804369,-2.133234084778735,0.47753115618614217,-1.1071301030444785,-0.07566741400935406,0.25091289591766414,0.2519758669460911,0.2506151859418421,0.24649605119440265
sample_00378,1.711075094009355,-1.1559231169555222,2.4538348438138584,2.2702690347787353,2.712885089580439,1.3490651505453144,-2.1024608962240645,1.6730772888110597,0.24726351456856438,0.2549118156834577,0.2504196464819962,0.2474050232659817
sample_00378_h,2.2702690347787353,2.4538348438138575,-1.1559231169555213,1.711075094009356,1.6730772888110579,-2.1024608962240645,1.3490651505453153,2.712885089580439,0.2549118156834577,0.24726351456856438,0.2474050232659817,0.2504196464819962
sample_00378_r,-2.712885089580438,-1.3490651505453162,2.1024608962240663,-1.6730772888110579,-1.711075094009355,1.1559231169555222,-2.4538348438138584,-2.2702690347787335,0.2504196464819962,0.2474050232659817,0.24726351456856438,0.2549118156834577
sample_00378_v,-1.6730772888110588,2.1024608962240645,-1.3490651505453144,-2.7128850895804373,-2.2702690347787353,-2.4538348438138584,1.1559231169555222,-1.7110750940093542,0.2474050232659817,0.2504196464819962,0.2549118156834577,0.24726351456856438
sample_00379,-2.8014687129906446,-0.2265664969555221,-1.8898397933657272,2.468669974778736,3.0838364495804385,-0.8304930966342718,-1.8025551732240643,-0.15110460118894053,0.24774893938057865,0.256804130781968,0.25054819082331503,0.24489873901413833
sample_00379_h,2.4686699747787344,-1.889839793365729,-0.22656649695552034,-2.801468712990644,-0.15110460118894142,-1.8025551732240643,-0.830493096634271,3.0838364495804385,0.256804130781968,0.24774893938057865,0.24489873901413833,0.25054819082331503
sample_00379_r,-3.0838364495804376,0.830493096634271,1.8025551732240643,0.1511046011889423,2.801468712990644,0.2265664969555221,1.889839793365729,-2.4686699747787344,0.25054819082331503,0.24489873901413833,0.24774893938057865,0.256804130781968
sample_00379_v,0.15110460118894142,1.8025551732240643,0.830493096634271,-3.0838364495804367,-2.4686699747787344,1.889839793365729,0.2265664969555221,2.801468712990646,0.24489873901413833,0.25054819082331503,0.256804130781968,0.24774893938057865
sample_00380,1.7079095740093555,0.4245332830444779,-1.0601681463657275,-2.9217492724008505,0.3747576444008516,-0.842707116634271,-2.25881430740365,1.9905334188110597,0.2485369033827899,0.25155276793547543,0.24620835736686233,0.2537019713148724
sample_00380_h,-2.9217492724008514,-1.0601681463657293,0.4245332830444788,1.7079095740093564,1.990533418811058,-2.25881430740365,-0.842707116634271,0.3747576444008516,0.25155276793547543,0.2485369033827899,0.2537019713148724,0.24620835736686233
sample_00380_r,-0.3747576444008516,0.842707116634271,2.2588143074036537,-1.990533418811058,-1.7079095740093555,-0.4245332830444779,1.0601681463657293,2.9217492724008522,0.24620835736686233,0.2537019713148724,0.2485369033827899,0.25155276793547543
sample_00380_v,-1.9905334188110588,2.258814307403651,0.8427071166342728,-0.3747576444008516,2.9217492724008522,1.0601681463657293,-0.4245332830444779,-1.7079095740093546,0.2537019713148724,0.24620835736686233,0.25155276793547543,0.2485369033827899
sample_00381,-1.9486154659906445,2.182372623044479,-2.967269303365727,2.771843154778736,-2.000813267599149,2.086381780545315,1.280814289775936,-1.8290195661889408,0.24814937304890483,0.25705436520281577,0.2499403814995206,0.24485588024875882
sample_00381_h,2.771843154778735,-2.967269303365729,2.182372623044479,-1.9486154659906436,-1.82901956618894,1.280814289775936,2.086381780545315,-2.0008132675991472,0.25705436520281577,0.24814937304890483,0.24485588024875882,0.2499403814995206
sample_00381_r,2.000813267599149,-2.086381780545315,-1.2808142897759351,1.8290195661889435,1.9486154659906454,-2.1823726230444773,2.967269303365729,-2.7718431547787343,0.2499403814995206,0.24485588024875882,0.24814937304890483,0.25705436520281577
sample_00381_v,1.8290195661889417,-1.280814289775936,-2.086381780545313,2.000813267599149,-2.7718431547787343,2.967269303365729,-2.182372623044478,1.9486154659906454,0.24485588024875882,0.2499403814995206,0.25705436520281577,0.24814937304890483
sample_00382,-1.0275162559906441,-2.7871484369555217,-1.1275961623657276,0.12218592477873536,2.6424837895804387,-1.752996666634271,-3.094132307403651,-0.9496079011889407,0.2482417850387298,0.24459371365894272,0.2535385320860265,0.253625969216301
sample_00382_h,0.12218592477873447,-1.1275961623657285,-2.787148436955519,-1.0275162559906441,-0.9496079011889416,-3.094132307403651,-1.752996666634271,2.6424837895804387,0.24459371365894272,0.2482417850387298,0.253625969216301,0.2535385320860265
sample_00382_r,-2.642483789580438,1.752996666634271,3.094132307403651,0.9496079011889424,1.0275162559906441,2.7871484369555226,1.1275961623657285,-0.12218592477873358,0.2535385320860265,0.253625969216301,0.2482417850387298,0.24459371365894272
sample_00382_v,0.9496079011889416,3.094132307403651,1.7529966666342727,-2.642483789580437,-0.12218592477873447,1.1275961623657285,2.7871484369555226,1.0275162559906459,0.253625969216301,0.2535385320860265,0.24459371365894272,0.2482417850387298
sample_00383,-1.8781933159906448,0.26929073304447826,-3.0592792633657275,-1.736188512400851,0.7566786695804382,-2.0964114666342724,1.4769418597759358,2.780300868811059,0.2476454380331326,0.25193348441915264,0.24779704551256532,0.25262403203514944
sample_00383_h,-1.7361885124008518,-3.0592792633657293,0.26929073304447826,-1.878193315990643,2.7803008688110573,1.4769418597759358,-2.0964114666342715,0.7566786695804391,0.25193348441915264,0.2476454380331326,0.25262403203514944,0.24779704551256532
sample_00383_r,-0.7566786695804373,2.0964114666342724,-1.476941859775935,-2.7803008688110573,1.8781933159906448,-0.26929073304447826,3.0592792633657293,1.7361885124008527,0.24779704551256532,0.25262403203514944,0.2476454380331326,0.25193348441915264
sample_00383_v,-2.780300868811058,-1.4769418597759358,2.0964114666342724,-0.7566786695804373,1.736188512400851,3.0592792633657293,-0.26929073304447826,1.8781933159906465,0.25262403203514944,0.24779704551256532,0.25193348441915264,0.2476454380331326
sample_00384,-0.968351225990645,-0.8481657269555214,1.8353166838138577,-2.9972545224008513,-0.5215135175991481,-0.33747980663427146,-2.223727027403651,2.3990121188110596,0.24698271634669072,0.25333238818158954,0.24525231181850757,0.2544325836532122
sample_00384_h,-2.9972545224008513,1.8353166838138577,-0.8481657269555214,-0.9683512259906433,2.399012118811058,-2.223727027403651,-0.3374798066342706,-0.5215135175991481,0.25333238818158954,0.24698271634669072,0.2544325836532122,0.24525231181850757
sample_00384_r,0.521513517599149,0.33747980663427146,2.223727027403651,-2.399012118811058,0.968351225990645,0.8481657269555214,-1.8353166838138577,2.9972545224008513,0.24525231181850757,0.2544325836532122,0.24698271634669072,0.25333238818158954
sample_00384_v,-2.3990121188110587,2.2237270274036502,0.33747980663427235,0.5215135175991499,2.9972545224008513,-1.8353166838138577,0.8481657269555214,0.968351225990645,0.2544325836532122,0.24525231181850757,0.25333238818158954,0.24698271634669072
sample_00385,-1.4352251559906453,-1.7650055269555214,0.39079092381385827,-2.4563950324008506,-0.554255217599148,-2.617200786634271,-2.468302357403651,1.8465411788110586,0.24820649174735362,0.24704876721632854,0.25096573521296345,0.2537790058233544
sample_00385_h,-2.4563950324008514,0.3907909238138574,-1.7650055269555196,-1.4352251559906435,1.8465411788110586,-2.468302357403651,-2.617200786634271,-0.5542552175991471,0.24704876721632854,0.24820649174735362,0.2537790058233544,0.25096573521296345
sample_00385_r,0.554255217599148,2.617200786634271,2.468302357403651,-1.8465411788110586,1.4352251559906435,1.7650055269555214,-0.39079092381385827,2.4563950324008523,0.25096573521296345,0.2537790058233544,0.24820649174735362,0.24704876721632854
sample_00385_v,-1.8465411788110586,2.4683023574036502,2.617200786634273,0.5542552175991489,2.4563950324008523,-0.3907909238138574,1.7650055269555214,1.4352251559906453,0.2537790058233544,0.25096573521296345,0.24704876721632854,0.24820649174735362
sample_00386,-0.2221379059906443,-1.0296947569555215,-2.4247317833657274,1.6579486247787365,-0.6595403575991483,-1.1342336466342715,-1.6624806122240638,0.89457676881106,0.24683510308437676,0.25762060691409,0.2477364993207789,0.24780779068075437
sample_00386_h,1.6579486247787347,-2.424731783365729,-1.0296947569555206,-0.2221379059906443,0.89457676881106,-1.6624806122240638,-1.1342336466342715,-0.6595403575991483,0.25762060691409,0.24683510308437676,0.24780779068075437,0.2477364993207789
sample_00386_r,0.6595403575991483,1.1342336466342715,1.6624806122240656,-0.8945767688110582,0.2221379059906452,1.0296947569555215,2.424731783365729,-1.6579486247787338,0.2477364993207789,0.24780779068075437,0.24683510308437676,0.25762060691409
sample_00386_v,-0.8945767688110582,1.6624806122240647,1.1342336466342715,0.6595403575991483,-1.6579486247787347,2.424731783365729,1.0296947569555215,0.2221379059906461,0.24780779068075437,0.2477364993207789,0.25762060691409,0.24683510308437676
sample_00387,1.1804470340093554,-2.7821329969555215,3.0442596538138584,1.8521727747787367,-2.0536968575991494,3.138085490545315,-2.2268877974036503,-2.9268138683685265,0.24765359055657502,0.2506807218426083,0.25157049178445756,0.25009519581635914
sample_00387_h,1.8521727747787349,3.0442596538138575,-2.7821329969555215,1.1804470340093562,-2.9268138683685265,-2.2268877974036503,3.138085490545315,-2.0536968575991477,0.2506807218426083,0.24765359055657502,0.25009519581635914,0.25157049178445756
sample_00387_r,2.0536968575991494,-3.138085490545315,2.226887797403652,2.9268138683685283,-1.1804470340093554,2.7821329969555215,-3.0442596538138567,-1.852172774778734,0.25157049178445756,0.25009519581635914,0.24765359055657502,0.2506807218426083
sample_00387_v,2.9268138683685274,2.2268877974036503,-3.138085490545315,2.0536968575991494,-1.8521727747787349,-3.0442596538138567,2.7821329969555215,-1.1804470340093545,0.25009519581635914,0.25157049178445756,0.2506807218426083,0.24765359055657502
sample_00388,-0.42576374599064515,-1.4028148869555217,2.135003433813859,2.5339064847787363,1.1171996895804384,-0.47073948663427156,0.8830245797759355,-2.081004015188941,0.2474117096749045,0.2583427535666952,0.24628517969907227,0.24796035705932798
sample_00388_h,2.5339064847787345,2.135003433813857,-1.4028148869555208,-0.42576374599064337,-2.0810040151889417,0.8830245797759355,-0.4707394866342707,1.1171996895804384,0.2583427535666952,0.2474117096749045,0.24796035705932798,0.24628517969907227
sample_00388_r,-1.1171996895804375,0.47073948663427156,-0.8830245797759346,2.0810040151889417,0.42576374599064426,1.4028148869555217,-2.135003433813857,-2.5339064847787336,0.24628517969907227,0.24796035705932798,0.2474117096749045,0.2583427535666952
sample_00388_v,2.0810040151889417,-0.8830245797759355,0.47073948663427245,-1.1171996895804366,-2.5339064847787345,-2.135003433813857,1.4028148869555217,0.42576374599064515,0.24796035705932798,0.24628517969907227,0.2583427535666952,0.2474117096749045
sample_00389,1.990872164009355,-2.1124928269555223,2.082902063813858,2.8058951147787354,-2.2827446675991485,-2.159160676634272,3.121997589775937,-1.4618314411889406,0.2493208530637511,0.25073828890457245,0.2502444534690707,0.24969640456260572
sample_00389_h,2.8058951147787345,2.082902063813858,-2.1124928269555205,1.9908721640093567,-1.4618314411889424,3.121997589775937,-2.1591606766342712,-2.2827446675991476,0.25073828890457245,0.2493208530637511,0.24969640456260572,0.2502444534690707
sample_00389_r,2.2827446675991485,2.159160676634272,-3.1219975897759333,1.4618314411889415,-1.9908721640093532,2.1124928269555223,-2.082902063813858,-2.8058951147787337,0.2502444534690707,0.24969640456260572,0.2493208530637511,0.25073828890457245
sample_00389_v,1.4618314411889415,-3.121997589775936,2.159160676634272,2.2827446675991503,-2.8058951147787354,-2.082902063813858,2.1124928269555223,-1.990872164009354,0.24969640456260572,0.2502444534690707,0.25073828890457245,0.2493208530637511
sample_00390,-2.3953818959906448,1.5547367630444784,-2.7644594333657277,2.903528184778736,2.1299512395804374,-0.8793449066342713,2.2024057497759344,-1.1986869111889407,0.24869270904047946,0.2586962003219737,0.24599181488449676,0.24661927575305
sample_00390_h,2.903528184778735,-2.7644594333657286,1.5547367630444793,-2.395381895990644,-1.1986869111889407,2.2024057497759344,-0.8793449066342713,2.129951239580439,0.2586962003219737,0.24869270904047946,0.24661927575305,0.24599181488449676
sample_00390_r,-2.1299512395804374,0.8793449066342713,-2.2024057497759344,1.1986869111889433,2.3953818959906457,-1.5547367630444793,2.7644594333657295,-2.903528184778734,0.24599181488449676,0.24661927575305,0.24869270904047946,0.2586962003219737
sample_00390_v,1.1986869111889416,-2.2024057497759353,0.8793449066342731,-2.1299512395804356,-2.903528184778734,2.7644594333657295,-1.5547367630444784,2.3953818959906457,0.24661927575305,0.24599181488449676,0.2586962003219737,0.24869270904047946
sample_00391,-1.4821607959906444,1.2618390430444784,-1.0214929806657276,-0.5936315058008503,2.5339208195804375,0.5338697763657283,-0.674892470224064,-2.751027138368528,0.24960573828883048,0.24631408288093543,0.250964651551254,0.25311552727898007
sample_00391_h,-0.5936315058008512,-1.0214929806657285,1.2618390430444784,-1.4821607959906444,-2.751027138368528,-0.674892470224064,0.5338697763657283,2.5339208195804375,0.24631408288093543,0.24960573828883048,0.25311552727898007,0.250964651551254
sample_00391_r,-2.5339208195804375,-0.5338697763657283,0.6748924702240657,2.7510271383685296,1.4821607959906444,-1.2618390430444784,1.0214929806657285,0.5936315058008521,0.250964651551254,0.25311552727898007,0.24960573828883048,0.24631408288093543
sample_00391_v,2.751027138368528,0.674892470224064,-0.5338697763657265,-2.5339208195804375,0.5936315058008503,1.0214929806657285,-1.2618390430444784,1.4821607959906462,0.25311552727898007,0.250964651551254,0.24631408288093543,0.24960573828883048
sample_00392,-0.2642810359906447,0.7469659430444784,-0.7656366361861409,-0.41358647522126546,2.883338719580438,1.967310020545316,2.4087897197759354,-0.4378268711889408,0.24268040333614105,0.24526381903431083,0.26032027343502756,0.25173550419452057
sample_00392_h,-0.41358647522126546,-0.7656366361861426,0.7469659430444793,-0.2642810359906438,-0.4378268711889417,2.4087897197759354,1.967310020545316,2.883338719580438,0.24526381903431083,0.24268040333614105,0.25173550419452057,0.26032027343502756
sample_00392_r,-2.883338719580437,-1.9673100205453142,-2.4087897197759354,0.4378268711889426,0.2642810359906447,-0.7469659430444784,0.7656366361861426,0.41358647522126546,0.26032027343502756,0.25173550419452057,0.24268040333614105,0.24526381903431083
sample_00392_v,0.4378268711889417,-2.4087897197759354,-1.9673100205453142,-2.8833387195804363,0.41358647522126546,0.7656366361861426,-0.7469659430444784,0.26428103599064556,0.25173550419452057,0.26032027343502756,0.24526381903431083,0.24268040333614105
sample_00393,0.4225037640093552,0.18781312304447795,1.6440740138138583,-0.17901614522126508,0.9260101995804391,-0.04316972163427124,-2.056438276224064,-0.12487759118894104,0.24808797993440093,0.2503289600617403,0.2493141038008875,0.25226895620297124
sample_00393_h,-0.17901614522126508,1.6440740138138574,0.18781312304447795,0.4225037640093561,-0.12487759118894193,-2.056438276224064,-0.04316972163427124,0.9260101995804391,0.2503289600617403,0.24808797993440093,0.25226895620297124,0.2493141038008875
sample_00393_r,-0.9260101995804382,0.04316972163427124,2.056438276224066,0.12487759118894282,-0.4225037640093552,-0.18781312304447795,-1.6440740138138574,0.17901614522126508,0.2493141038008875,0.25226895620297124,0.24808797993440093,0.2503289600617403
sample_00393_v,0.12487759118894104,2.056438276224064,0.04316972163427124,-0.9260101995804373,0.17901614522126508,-1.6440740138138574,-0.18781312304447795,-0.4225037640093543,0.25226895620297124,0.2493141038008875,0.2503289600617403,0.24808797993440093
sample_00394,1.938798714009355,-0.24342457695552167,-2.3229335033657286,-1.1752249944008506,0.6494524295804389,-0.6044551466342716,0.21531621977593574,1.3611222188110599,0.2521058941869018,0.2532421020521246,0.2466594330351713,0.24799257072580225
sample_00394_h,-1.1752249944008524,-2.3229335033657286,-0.24342457695552078,1.938798714009355,1.361122218811058,0.21531621977593574,-0.6044551466342716,0.6494524295804389,0.2532421020521246,0.2521058941869018,0.24799257072580225,0.2466594330351713
sample_00394_r,-0.649452429580438,0.6044551466342716,-0.21531621977593574,-1.361122218811058,-1.938798714009355,0.24342457695552167,2.3229335033657286,1.1752249944008524,0.2466594330351713,0.24799257072580225,0.2521058941869018,0.2532421020521246
sample_00394_v,-1.361122218811058,-0.21531621977593574,0.6044551466342725,-0.6494524295804371,1.1752249944008515,2.3229335033657286,0.24342457695552167,-1.938798714009354,0.24799257072580225,0.2466594330351713,0.2532421020521246,0.2521058941869018
sample_00395,-2.6832223869906446,-0.4240183369555215,-3.102544013365728,-2.1364995924008507,-2.7199285575991485,-0.7203072366342713,-0.8132410402240646,1.0822945088110592,0.2488332413801228,0.25721014613688525,0.25012516762644876,0.24383144485654318
sample_00395_h,-2.1364995924008516,-3.102544013365728,-0.4240183369555197,-2.6832223869906446,1.0822945088110583,-0.8132410402240637,-0.7203072366342713,-2.7199285575991468,0.25721014613688525,0.2488332413801228,0.24383144485654318,0.25012516762644876
sample_00395_r,2.7199285575991485,0.7203072366342713,0.8132410402240655,-1.0822945088110574,2.6832223869906446,0.4240183369555215,3.102544013365728,2.1364995924008525,0.25012516762644876,0.24383144485654318,0.2488332413801228,0.25721014613688525
sample_00395_v,-1.0822945088110583,0.8132410402240646,0.7203072366342731,2.7199285575991503,2.1364995924008525,3.102544013365728,0.4240183369555215,2.6832223869906464,0.24383144485654318,0.25012516762644876,0.25721014613688525,0.2488332413801228
sample_00396,-2.1787033459906446,1.0829651230444783,-1.3877550583657277,-0.6051703548008511,-1.348924917599149,-2.696167116634271,2.4569225397759347,0.2947138188110596,0.24858141935206676,0.2453932136625111,0.2550398550123183,0.25098551197310387
sample_00396_h,-0.605170354800852,-1.3877550583657285,1.0829651230444792,-2.1787033459906446,0.29471381881105874,2.4569225397759347,-2.696167116634271,-1.3489249175991471,0.2453932136625111,0.24858141935206676,0.25098551197310387,0.2550398550123183
sample_00396_r,1.348924917599148,2.696167116634271,-2.4569225397759347,-0.29471381881105785,2.1787033459906446,-1.0829651230444792,1.3877550583657285,0.6051703548008529,0.2550398550123183,0.25098551197310387,0.24858141935206676,0.2453932136625111
sample_00396_v,-0.29471381881105785,-2.4569225397759356,2.696167116634271,1.348924917599149,0.6051703548008511,1.3877550583657285,-1.0829651230444783,2.1787033459906446,0.25098551197310387,0.2550398550123183,0.2453932136625111,0.24858141935206676
sample_00397,-0.39942682599064483,2.5097870752240645,1.9029559838138574,-0.4628172152212642,1.100483629580438,-2.7820908066342724,-2.0577130362240643,-1.352932961188941,0.24875263897468622,0.24748030648472572,0.25167260324852087,0.2520944512920672
sample_00397_h,-0.46281721522126507,1.9029559838138574,2.5097870752240645,-0.39942682599064483,-1.3529329611889418,-2.057713036224065,-2.7820908066342707,1.100483629580439,0.24748030648472572,0.24875263897468622,0.2520944512920672,0.25167260324852087
sample_00397_r,-1.1004836295804372,2.7820908066342707,2.057713036224065,1.3529329611889427,0.39942682599064483,-2.5097870752240645,-1.9029559838138574,0.46281721522126595,0.25167260324852087,0.2520944512920672,0.24875263897468622,0.24748030648472572
sample_00397_v,1.3529329611889418,2.057713036224065,2.7820908066342724,-1.1004836295804372,0.46281721522126507,-1.9029559838138574,-2.5097870752240645,0.3994268259906457,0.2520944512920672,0.25167260324852087,0.24748030648472572,0.24875263897468622
sample_00398,-3.0204115299906444,0.7392098230444786,-0.635802796186141,-2.7484409124008504,-2.962620437599149,2.251505160545314,-1.3496462752240639,1.759719458811059,0.24655429416510866,0.24860950751071076,0.2575131527793244,0.2473230455448562
sample_00398_h,-2.7484409124008513,-0.6358027961861428,0.7392098230444795,-3.0204115299906444,1.759719458811059,-1.3496462752240639,2.251505160545314,-2.9626204375991474,0.24860950751071076,0.24655429416510866,0.2473230455448562,0.2575131527793244
sample_00398_r,2.9626204375991483,-2.2515051605453156,1.3496462752240657,-1.7597194588110572,3.0204115299906444,-0.7392098230444786,0.6358027961861428,2.748440912400852,0.2575131527793244,0.2473230455448562,0.24655429416510866,0.24860950751071076
sample_00398_v,-1.759719458811058,1.3496462752240648,-2.251505160545314,2.962620437599149,2.748440912400852,0.6358027961861428,-0.7392098230444786,3.020411529990646,0.2473230455448562,0.2575131527793244,0.24860950751071076,0.24655429416510866
sample_00399,-3.0674337519906447,-0.12187338695552175,0.35426928381385814,-0.8257723144008509,0.40340845340085174,0.3854855173657281,-0.2812407602240645,0.304042218811059,0.2554980129053082,0.24854005938708912,0.246979971507262,0.24898195620034064
sample_00399_h,-0.8257723144008517,0.35426928381385725,-0.12187338695552086,-3.0674337519906434,0.3040422188110581,-0.2812407602240645,0.3854855173657281,0.40340845340085174,0.24854005938708912,0.2554980129053082,0.24898195620034064,0.246979971507262
sample_00399_r,-0.40340845340085174,-0.3854855173657281,0.2812407602240654,-0.3040422188110572,3.067433751990645,0.12187338695552175,-0.35426928381385814,0.8257723144008526,0.246979971507262,0.24898195620034064,0.2554980129053082,0.24854005938708912
sample_00399_v,-0.304042218811059,0.2812407602240645,-0.3854855173657281,-0.40340845340084996,0.8257723144008509,-0.35426928381385725,0.12187338695552175,3.067433751990645,0.24898195620034064,0.246979971507262,0.24854005938708912,0.2554980129053082
sample_00400,0.481874874009355,-0.682389456955522,1.9675921438138584,3.003821744778735,1.058711919580439,2.6590024905453156,2.2693915297759357,2.1866907888110596,0.24410975974187046,0.25362262227265714,0.2505122160350475,0.2517554019504249
sample_00400_h,3.003821744778734,1.9675921438138566,-0.6823894569555211,0.4818748740093568,2.1866907888110596,2.2693915297759357,2.6590024905453156,1.058711919580439,0.25362262227265714,0.24410975974187046,0.2517554019504249,0.2505122160350475
sample_00400_r,-1.0587119195804382,-2.6590024905453147,-2.269391529775934,-2.186690788811058,-0.481874874009355,0.682389456955522,-1.9675921438138575,-3.003821744778733,0.2505122160350475,0.2517554019504249,0.24410975974187046,0.25362262227265714
